location,time_period,disease_cases
ZIo35uAAfZo,202303,1.0
ZIo35uAAfZo,202304,7.0
ZIo35uAAfZo,202305,15.0
ZIo35uAAfZo,202306,2.0
ZIo35uAAfZo,202307,3.0
ZIo35uAAfZo,202308,9.0
ZIo35uAAfZo,202309,31.0
ZIo35uAAfZo,202310,146.0
ZIo35uAAfZo,202311,53.0
ZIo35uAAfZo,202312,15.0
ZIo35uAAfZo,202401,10.0
ZIo35uAAfZo,202402,0.0
ZIo35uAAfZo,202403,0.0
ZIo35uAAfZo,202404,7.0
ZIo35uAAfZo,202405,7.0
ZIo35uAAfZo,202406,4.0
ZIo35uAAfZo,202407,20.0
ZIo35uAAfZo,202408,31.0
ZIo35uAAfZo,202409,53.0
ZIo35uAAfZo,202410,77.0
ZIo35uAAfZo,202411,62.0
ZIo35uAAfZo,202412,1.0
ZULmwVN4Zfv,202201,0.0
ZULmwVN4Zfv,202202,0.0
ZULmwVN4Zfv,202203,0.0
ZULmwVN4Zfv,202204,0.0
ZULmwVN4Zfv,202205,0.0
ZULmwVN4Zfv,202206,0.0
ZULmwVN4Zfv,202207,0.0
ZULmwVN4Zfv,202208,1.0
ZULmwVN4Zfv,202209,23.0
ZULmwVN4Zfv,202210,43.0
ZULmwVN4Zfv,202211,10.0
ZULmwVN4Zfv,202212,2.0
ZULmwVN4Zfv,202301,0.0
ZULmwVN4Zfv,202302,1.0
ZULmwVN4Zfv,202303,0.0
ZULmwVN4Zfv,202304,0.0
ZULmwVN4Zfv,202305,0.0
ZULmwVN4Zfv,202306,0.0
ZULmwVN4Zfv,202307,4.0
ZULmwVN4Zfv,202308,74.0
ZULmwVN4Zfv,202309,323.0
ZULmwVN4Zfv,202310,162.0
ZULmwVN4Zfv,202311,0.0
ZULmwVN4Zfv,202312,0.0
ZULmwVN4Zfv,202401,0.0
ZULmwVN4Zfv,202402,1.0
ZULmwVN4Zfv,202403,1.0
ZULmwVN4Zfv,202404,0.0
ZULmwVN4Zfv,202405,2.0
ZULmwVN4Zfv,202406,0.0
ZULmwVN4Zfv,202407,4.0
ZULmwVN4Zfv,202408,14.0
ZULmwVN4Zfv,202409,48.0
ZULmwVN4Zfv,202410,20.0
ZULmwVN4Zfv,202411,2.0
ZULmwVN4Zfv,202412,0.0
ZVmULoI6vcV,202201,0.0
ZVmULoI6vcV,202202,0.0
ZVmULoI6vcV,202203,0.0
ZVmULoI6vcV,202204,0.0
ZVmULoI6vcV,202205,0.0
ZVmULoI6vcV,202206,0.0
ZVmULoI6vcV,202207,5.0
ZVmULoI6vcV,202208,29.0
ZVmULoI6vcV,202209,177.0
ZVmULoI6vcV,202210,301.0
ZVmULoI6vcV,202211,24.0
ZVmULoI6vcV,202212,21.0
ZVmULoI6vcV,202301,7.0
ZVmULoI6vcV,202302,2.0
ZVmULoI6vcV,202303,0.0
ZVmULoI6vcV,202304,0.0
ZVmULoI6vcV,202305,0.0
ZVmULoI6vcV,202306,1.0
ZVmULoI6vcV,202307,8.0
ZVmULoI6vcV,202308,31.0
ZVmULoI6vcV,202309,52.0
ZVmULoI6vcV,202310,27.0
ZVmULoI6vcV,202311,33.0
ZVmULoI6vcV,202312,0.0
ZVmULoI6vcV,202401,2.0
ZVmULoI6vcV,202402,2.0
ZVmULoI6vcV,202403,0.0
ZVmULoI6vcV,202404,0.0
ZVmULoI6vcV,202405,8.0
ZVmULoI6vcV,202406,15.0
ZVmULoI6vcV,202407,36.0
ZVmULoI6vcV,202408,40.0
ZVmULoI6vcV,202409,83.0
ZVmULoI6vcV,202410,195.0
ZVmULoI6vcV,202411,102.0
ZVmULoI6vcV,202412,0.0
bWmwn3sMsG0,202201,0.0
bWmwn3sMsG0,202202,1.0
bWmwn3sMsG0,202203,1.0
bWmwn3sMsG0,202204,2.0
bWmwn3sMsG0,202205,0.0
bWmwn3sMsG0,202206,3.0
bWmwn3sMsG0,202207,12.0
bWmwn3sMsG0,202208,26.0
bWmwn3sMsG0,202209,82.0
bWmwn3sMsG0,202210,51.0
bWmwn3sMsG0,202211,14.0
bWmwn3sMsG0,202212,5.0
bWmwn3sMsG0,202301,1.0
bWmwn3sMsG0,202302,4.0
bWmwn3sMsG0,202303,1.0
bWmwn3sMsG0,202304,4.0
bWmwn3sMsG0,202305,5.0
bWmwn3sMsG0,202306,10.0
bWmwn3sMsG0,202307,16.0
bWmwn3sMsG0,202308,62.0
bWmwn3sMsG0,202309,152.0
bWmwn3sMsG0,202310,147.0
bWmwn3sMsG0,202311,23.0
bWmwn3sMsG0,202312,11.0
bWmwn3sMsG0,202401,4.0
bWmwn3sMsG0,202402,6.0
bWmwn3sMsG0,202403,10.0
bWmwn3sMsG0,202404,2.0
bWmwn3sMsG0,202405,0.0
bWmwn3sMsG0,202406,11.0
bWmwn3sMsG0,202407,24.0
bWmwn3sMsG0,202408,46.0
bWmwn3sMsG0,202409,103.0
bWmwn3sMsG0,202410,60.0
bWmwn3sMsG0,202411,19.0
bWmwn3sMsG0,202412,0.0
bX87SmYR3TJ,202201,0.0
bX87SmYR3TJ,202202,0.0
bX87SmYR3TJ,202203,0.0
bX87SmYR3TJ,202204,0.0
bX87SmYR3TJ,202205,0.0
bX87SmYR3TJ,202206,1.0
bX87SmYR3TJ,202207,0.0
bX87SmYR3TJ,202208,5.0
bX87SmYR3TJ,202209,17.0
bX87SmYR3TJ,202210,6.0
bX87SmYR3TJ,202211,2.0
bX87SmYR3TJ,202212,3.0
bX87SmYR3TJ,202301,1.0
bX87SmYR3TJ,202302,1.0
bX87SmYR3TJ,202303,2.0
bX87SmYR3TJ,202304,0.0
bX87SmYR3TJ,202305,0.0
bX87SmYR3TJ,202306,1.0
bX87SmYR3TJ,202307,5.0
bX87SmYR3TJ,202308,35.0
bX87SmYR3TJ,202309,22.0
bX87SmYR3TJ,202310,19.0
bX87SmYR3TJ,202311,0.0
bX87SmYR3TJ,202312,0.0
bX87SmYR3TJ,202401,0.0
bX87SmYR3TJ,202402,0.0
bX87SmYR3TJ,202403,0.0
bX87SmYR3TJ,202404,0.0
bX87SmYR3TJ,202405,0.0
bX87SmYR3TJ,202406,2.0
bX87SmYR3TJ,202407,1.0
bX87SmYR3TJ,202408,4.0
bX87SmYR3TJ,202409,27.0
bX87SmYR3TJ,202410,13.0
bX87SmYR3TJ,202411,11.0
bX87SmYR3TJ,202412,0.0
bjS2Lp3tLxv,202201,0.0
bjS2Lp3tLxv,202202,0.0
bjS2Lp3tLxv,202203,0.0
bjS2Lp3tLxv,202204,0.0
bjS2Lp3tLxv,202205,1.0
bjS2Lp3tLxv,202206,1.0
bjS2Lp3tLxv,202207,5.0
bjS2Lp3tLxv,202208,19.0
bjS2Lp3tLxv,202209,1702.0
bjS2Lp3tLxv,202210,575.0
bjS2Lp3tLxv,202211,120.0
bjS2Lp3tLxv,202212,5.0
bjS2Lp3tLxv,202301,4.0
bjS2Lp3tLxv,202302,0.0
bjS2Lp3tLxv,202303,0.0
bjS2Lp3tLxv,202304,3.0
bjS2Lp3tLxv,202305,4.0
bjS2Lp3tLxv,202306,7.0
bjS2Lp3tLxv,202307,12.0
bjS2Lp3tLxv,202308,40.0
bjS2Lp3tLxv,202309,42.0
bjS2Lp3tLxv,202310,23.0
bjS2Lp3tLxv,202311,4.0
bjS2Lp3tLxv,202312,1.0
bjS2Lp3tLxv,202401,3.0
bjS2Lp3tLxv,202402,4.0
bjS2Lp3tLxv,202403,1.0
bjS2Lp3tLxv,202404,2.0
bjS2Lp3tLxv,202405,4.0
bjS2Lp3tLxv,202406,8.0
bjS2Lp3tLxv,202407,11.0
bjS2Lp3tLxv,202408,82.0
bjS2Lp3tLxv,202409,165.0
bjS2Lp3tLxv,202410,162.0
bjS2Lp3tLxv,202411,78.0
bjS2Lp3tLxv,202412,0.0
cMWLZfK0O4z,202201,0.0
cMWLZfK0O4z,202202,0.0
cMWLZfK0O4z,202203,0.0
cMWLZfK0O4z,202204,1.0
cMWLZfK0O4z,202205,0.0
cMWLZfK0O4z,202206,1.0
cMWLZfK0O4z,202207,13.0
cMWLZfK0O4z,202208,36.0
cMWLZfK0O4z,202209,87.0
cMWLZfK0O4z,202210,15.0
cMWLZfK0O4z,202211,9.0
cMWLZfK0O4z,202212,3.0
cMWLZfK0O4z,202301,0.0
cMWLZfK0O4z,202302,1.0
cMWLZfK0O4z,202303,1.0
cMWLZfK0O4z,202304,0.0
cMWLZfK0O4z,202305,9.0
cMWLZfK0O4z,202306,2.0
cMWLZfK0O4z,202307,9.0
cMWLZfK0O4z,202308,65.0
cMWLZfK0O4z,202309,93.0
cMWLZfK0O4z,202310,57.0
cMWLZfK0O4z,202311,3.0
cMWLZfK0O4z,202312,0.0
cMWLZfK0O4z,202401,0.0
cMWLZfK0O4z,202402,1.0
cMWLZfK0O4z,202403,2.0
cMWLZfK0O4z,202404,2.0
cMWLZfK0O4z,202405,6.0
cMWLZfK0O4z,202406,9.0
cMWLZfK0O4z,202407,9.0
cMWLZfK0O4z,202408,41.0
cMWLZfK0O4z,202409,55.0
cMWLZfK0O4z,202410,33.0
cMWLZfK0O4z,202411,23.0
cMWLZfK0O4z,202412,0.0
eW2b8SUYRWt,202201,0.0
eW2b8SUYRWt,202202,0.0
eW2b8SUYRWt,202203,0.0
eW2b8SUYRWt,202204,0.0
eW2b8SUYRWt,202205,0.0
eW2b8SUYRWt,202206,0.0
eW2b8SUYRWt,202207,0.0
eW2b8SUYRWt,202208,4.0
eW2b8SUYRWt,202209,54.0
eW2b8SUYRWt,202210,77.0
eW2b8SUYRWt,202211,8.0
eW2b8SUYRWt,202212,2.0
eW2b8SUYRWt,202301,0.0
eW2b8SUYRWt,202302,0.0
eW2b8SUYRWt,202303,0.0
eW2b8SUYRWt,202304,0.0
eW2b8SUYRWt,202305,0.0
eW2b8SUYRWt,202306,7.0
eW2b8SUYRWt,202307,144.0
eW2b8SUYRWt,202308,187.0
eW2b8SUYRWt,202309,100.0
eW2b8SUYRWt,202310,167.0
eW2b8SUYRWt,202311,0.0
eW2b8SUYRWt,202312,0.0
eW2b8SUYRWt,202401,2.0
eW2b8SUYRWt,202402,5.0
eW2b8SUYRWt,202403,5.0
eW2b8SUYRWt,202404,1.0
eW2b8SUYRWt,202405,2.0
eW2b8SUYRWt,202406,29.0
eW2b8SUYRWt,202407,15.0
eW2b8SUYRWt,202408,17.0
eW2b8SUYRWt,202409,26.0
eW2b8SUYRWt,202410,7.0
eW2b8SUYRWt,202411,4.0
eW2b8SUYRWt,202412,0.0
ebbAyOhorzo,202201,0.0
ebbAyOhorzo,202202,0.0
ebbAyOhorzo,202203,0.0
ebbAyOhorzo,202204,0.0
ebbAyOhorzo,202205,0.0
ebbAyOhorzo,202206,1.0
ebbAyOhorzo,202207,16.0
ebbAyOhorzo,202208,23.0
ebbAyOhorzo,202209,33.0
ebbAyOhorzo,202210,33.0
ebbAyOhorzo,202211,15.0
ebbAyOhorzo,202212,2.0
ebbAyOhorzo,202301,0.0
ebbAyOhorzo,202302,0.0
ebbAyOhorzo,202303,2.0
ebbAyOhorzo,202304,0.0
ebbAyOhorzo,202305,0.0
ebbAyOhorzo,202306,0.0
ebbAyOhorzo,202307,1.0
ebbAyOhorzo,202308,7.0
ebbAyOhorzo,202309,20.0
ebbAyOhorzo,202310,16.0
ebbAyOhorzo,202311,2.0
ebbAyOhorzo,202312,2.0
ebbAyOhorzo,202401,1.0
ebbAyOhorzo,202402,0.0
ebbAyOhorzo,202403,2.0
ebbAyOhorzo,202404,0.0
ebbAyOhorzo,202405,0.0
ebbAyOhorzo,202406,1.0
ebbAyOhorzo,202407,4.0
ebbAyOhorzo,202408,8.0
ebbAyOhorzo,202409,13.0
ebbAyOhorzo,202410,22.0
ebbAyOhorzo,202411,24.0
ebbAyOhorzo,202412,1.0
elOK8Y2b3Qn,202201,0.0
elOK8Y2b3Qn,202202,0.0
elOK8Y2b3Qn,202203,0.0
elOK8Y2b3Qn,202204,0.0
elOK8Y2b3Qn,202205,1.0
elOK8Y2b3Qn,202206,1.0
elOK8Y2b3Qn,202207,35.0
elOK8Y2b3Qn,202208,727.0
elOK8Y2b3Qn,202209,9891.0
elOK8Y2b3Qn,202210,2911.0
elOK8Y2b3Qn,202211,761.0
elOK8Y2b3Qn,202212,49.0
elOK8Y2b3Qn,202301,10.0
elOK8Y2b3Qn,202302,4.0
elOK8Y2b3Qn,202303,4.0
elOK8Y2b3Qn,202304,1.0
elOK8Y2b3Qn,202305,2.0
elOK8Y2b3Qn,202306,11.0
elOK8Y2b3Qn,202307,64.0
elOK8Y2b3Qn,202308,333.0
elOK8Y2b3Qn,202309,634.0
elOK8Y2b3Qn,202310,878.0
elOK8Y2b3Qn,202311,108.0
elOK8Y2b3Qn,202312,27.0
elOK8Y2b3Qn,202401,16.0
elOK8Y2b3Qn,202402,7.0
elOK8Y2b3Qn,202403,14.0
elOK8Y2b3Qn,202404,36.0
elOK8Y2b3Qn,202405,32.0
elOK8Y2b3Qn,202406,51.0
elOK8Y2b3Qn,202407,109.0
elOK8Y2b3Qn,202408,282.0
elOK8Y2b3Qn,202409,1521.0
elOK8Y2b3Qn,202410,2518.0
elOK8Y2b3Qn,202411,1305.0
elOK8Y2b3Qn,202412,28.0
ewPc6zXy53n,202201,0.0
ewPc6zXy53n,202202,0.0
ewPc6zXy53n,202203,0.0
ewPc6zXy53n,202204,0.0
ewPc6zXy53n,202205,0.0
ewPc6zXy53n,202206,0.0
ewPc6zXy53n,202207,0.0
ewPc6zXy53n,202208,0.0
ewPc6zXy53n,202209,2.0
ewPc6zXy53n,202210,1.0
ewPc6zXy53n,202211,0.0
ewPc6zXy53n,202212,0.0
ewPc6zXy53n,202301,0.0
ewPc6zXy53n,202302,0.0
ewPc6zXy53n,202303,0.0
ewPc6zXy53n,202304,0.0
ewPc6zXy53n,202305,0.0
ewPc6zXy53n,202306,0.0
ewPc6zXy53n,202307,0.0
ewPc6zXy53n,202308,0.0
ewPc6zXy53n,202309,1.0
ewPc6zXy53n,202310,0.0
ewPc6zXy53n,202311,1.0
ewPc6zXy53n,202312,0.0
ewPc6zXy53n,202401,0.0
ewPc6zXy53n,202402,0.0
ewPc6zXy53n,202403,0.0
ewPc6zXy53n,202404,0.0
ewPc6zXy53n,202405,0.0
ewPc6zXy53n,202406,0.0
ewPc6zXy53n,202407,0.0
ewPc6zXy53n,202408,0.0
ewPc6zXy53n,202409,0.0
ewPc6zXy53n,202410,0.0
ewPc6zXy53n,202411,0.0
ewPc6zXy53n,202412,0.0
gannbFbizVo,202201,0.0
gannbFbizVo,202202,1.0
gannbFbizVo,202203,1.0
gannbFbizVo,202204,1.0
gannbFbizVo,202205,0.0
gannbFbizVo,202206,0.0
gannbFbizVo,202207,4.0
gannbFbizVo,202208,17.0
gannbFbizVo,202209,93.0
gannbFbizVo,202210,63.0
gannbFbizVo,202211,21.0
gannbFbizVo,202212,20.0
gannbFbizVo,202301,11.0
gannbFbizVo,202302,11.0
gannbFbizVo,202303,0.0
gannbFbizVo,202304,0.0
gannbFbizVo,202305,0.0
gannbFbizVo,202306,1.0
gannbFbizVo,202307,5.0
gannbFbizVo,202308,18.0
gannbFbizVo,202309,15.0
gannbFbizVo,202310,21.0
gannbFbizVo,202311,2.0
gannbFbizVo,202312,1.0
gannbFbizVo,202401,2.0
gannbFbizVo,202402,7.0
gannbFbizVo,202403,0.0
gannbFbizVo,202404,1.0
gannbFbizVo,202405,1.0
gannbFbizVo,202406,1.0
gannbFbizVo,202407,3.0
gannbFbizVo,202408,6.0
gannbFbizVo,202409,36.0
gannbFbizVo,202410,52.0
gannbFbizVo,202411,18.0
gannbFbizVo,202412,0.0
grMJpaDdSrD,202201,0.0
grMJpaDdSrD,202202,0.0
grMJpaDdSrD,202203,0.0
grMJpaDdSrD,202204,0.0
grMJpaDdSrD,202205,0.0
grMJpaDdSrD,202206,0.0
grMJpaDdSrD,202207,0.0
grMJpaDdSrD,202208,3.0
grMJpaDdSrD,202209,53.0
grMJpaDdSrD,202210,81.0
grMJpaDdSrD,202211,14.0
grMJpaDdSrD,202212,1.0
grMJpaDdSrD,202301,0.0
grMJpaDdSrD,202302,1.0
grMJpaDdSrD,202303,1.0
grMJpaDdSrD,202304,0.0
grMJpaDdSrD,202305,0.0
grMJpaDdSrD,202306,6.0
grMJpaDdSrD,202307,81.0
grMJpaDdSrD,202308,74.0
grMJpaDdSrD,202309,15.0
grMJpaDdSrD,202310,7.0
grMJpaDdSrD,202311,1.0
grMJpaDdSrD,202312,0.0
grMJpaDdSrD,202401,2.0
grMJpaDdSrD,202402,0.0
grMJpaDdSrD,202403,1.0
grMJpaDdSrD,202404,0.0
grMJpaDdSrD,202405,2.0
grMJpaDdSrD,202406,0.0
grMJpaDdSrD,202407,4.0
grMJpaDdSrD,202408,24.0
grMJpaDdSrD,202409,68.0
grMJpaDdSrD,202410,65.0
grMJpaDdSrD,202411,12.0
grMJpaDdSrD,202412,0.0
hasbXH0dTqM,202201,0.0
hasbXH0dTqM,202202,0.0
hasbXH0dTqM,202203,0.0
hasbXH0dTqM,202204,0.0
hasbXH0dTqM,202205,0.0
hasbXH0dTqM,202206,2.0
hasbXH0dTqM,202207,7.0
hasbXH0dTqM,202208,3.0
hasbXH0dTqM,202209,29.0
hasbXH0dTqM,202210,55.0
hasbXH0dTqM,202211,9.0
hasbXH0dTqM,202212,1.0
hasbXH0dTqM,202301,0.0
hasbXH0dTqM,202302,0.0
hasbXH0dTqM,202303,0.0
hasbXH0dTqM,202304,1.0
hasbXH0dTqM,202305,0.0
hasbXH0dTqM,202306,6.0
hasbXH0dTqM,202307,41.0
hasbXH0dTqM,202308,107.0
hasbXH0dTqM,202309,120.0
hasbXH0dTqM,202310,160.0
hasbXH0dTqM,202311,21.0
hasbXH0dTqM,202312,2.0
hasbXH0dTqM,202401,4.0
hasbXH0dTqM,202402,4.0
hasbXH0dTqM,202403,2.0
hasbXH0dTqM,202404,4.0
hasbXH0dTqM,202405,9.0
hasbXH0dTqM,202406,15.0
hasbXH0dTqM,202407,23.0
hasbXH0dTqM,202408,40.0
hasbXH0dTqM,202409,43.0
hasbXH0dTqM,202410,33.0
hasbXH0dTqM,202411,16.0
hasbXH0dTqM,202412,0.0
i6gMyoP9ReK,202201,0.0
i6gMyoP9ReK,202202,0.0
i6gMyoP9ReK,202203,0.0
i6gMyoP9ReK,202204,0.0
i6gMyoP9ReK,202205,0.0
i6gMyoP9ReK,202206,0.0
i6gMyoP9ReK,202207,2.0
i6gMyoP9ReK,202208,4.0
i6gMyoP9ReK,202209,114.0
i6gMyoP9ReK,202210,252.0
i6gMyoP9ReK,202211,18.0
i6gMyoP9ReK,202212,26.0
i6gMyoP9ReK,202301,6.0
i6gMyoP9ReK,202302,2.0
i6gMyoP9ReK,202303,3.0
i6gMyoP9ReK,202304,1.0
i6gMyoP9ReK,202305,1.0
i6gMyoP9ReK,202306,667.0
i6gMyoP9ReK,202307,3731.0
i6gMyoP9ReK,202308,7248.0
i6gMyoP9ReK,202309,4407.0
i6gMyoP9ReK,202310,94.0
i6gMyoP9ReK,202311,9.0
i6gMyoP9ReK,202312,5.0
i6gMyoP9ReK,202401,5.0
i6gMyoP9ReK,202402,3.0
i6gMyoP9ReK,202403,2.0
i6gMyoP9ReK,202404,4.0
i6gMyoP9ReK,202405,3.0
i6gMyoP9ReK,202406,4.0
i6gMyoP9ReK,202407,11.0
i6gMyoP9ReK,202408,36.0
i6gMyoP9ReK,202409,112.0
i6gMyoP9ReK,202410,72.0
i6gMyoP9ReK,202411,48.0
i6gMyoP9ReK,202412,1.0
iqLM1XBMxyu,202201,0.0
iqLM1XBMxyu,202202,0.0
iqLM1XBMxyu,202203,0.0
iqLM1XBMxyu,202204,1.0
iqLM1XBMxyu,202205,0.0
iqLM1XBMxyu,202206,0.0
iqLM1XBMxyu,202207,3.0
iqLM1XBMxyu,202208,6.0
iqLM1XBMxyu,202209,84.0
iqLM1XBMxyu,202210,130.0
iqLM1XBMxyu,202211,37.0
iqLM1XBMxyu,202212,9.0
iqLM1XBMxyu,202301,2.0
iqLM1XBMxyu,202302,1.0
iqLM1XBMxyu,202303,0.0
iqLM1XBMxyu,202304,27.0
iqLM1XBMxyu,202305,35.0
iqLM1XBMxyu,202306,42.0
iqLM1XBMxyu,202307,101.0
iqLM1XBMxyu,202308,57.0
iqLM1XBMxyu,202309,331.0
iqLM1XBMxyu,202310,1946.0
iqLM1XBMxyu,202311,473.0
iqLM1XBMxyu,202312,54.0
iqLM1XBMxyu,202401,30.0
iqLM1XBMxyu,202402,3.0
iqLM1XBMxyu,202403,2.0
iqLM1XBMxyu,202404,8.0
iqLM1XBMxyu,202405,16.0
iqLM1XBMxyu,202406,22.0
iqLM1XBMxyu,202407,206.0
iqLM1XBMxyu,202408,1523.0
iqLM1XBMxyu,202409,3578.0
iqLM1XBMxyu,202410,1877.0
iqLM1XBMxyu,202411,391.0
iqLM1XBMxyu,202412,11.0
j0gE31YxwHQ,202201,0.0
j0gE31YxwHQ,202202,0.0
j0gE31YxwHQ,202203,0.0
j0gE31YxwHQ,202204,0.0
j0gE31YxwHQ,202205,0.0
j0gE31YxwHQ,202206,3.0
j0gE31YxwHQ,202207,4.0
j0gE31YxwHQ,202208,24.0
j0gE31YxwHQ,202209,995.0
j0gE31YxwHQ,202210,1509.0
j0gE31YxwHQ,202211,638.0
j0gE31YxwHQ,202212,40.0
j0gE31YxwHQ,202301,14.0
j0gE31YxwHQ,202302,1.0
j0gE31YxwHQ,202303,1.0
j0gE31YxwHQ,202304,0.0
j0gE31YxwHQ,202305,0.0
j0gE31YxwHQ,202306,5.0
j0gE31YxwHQ,202307,25.0
j0gE31YxwHQ,202308,53.0
j0gE31YxwHQ,202309,89.0
j0gE31YxwHQ,202310,138.0
j0gE31YxwHQ,202311,62.0
j0gE31YxwHQ,202312,14.0
j0gE31YxwHQ,202401,10.0
j0gE31YxwHQ,202402,10.0
j0gE31YxwHQ,202403,11.0
j0gE31YxwHQ,202404,25.0
j0gE31YxwHQ,202405,16.0
j0gE31YxwHQ,202406,7.0
j0gE31YxwHQ,202407,134.0
j0gE31YxwHQ,202408,312.0
j0gE31YxwHQ,202409,318.0
j0gE31YxwHQ,202410,287.0
j0gE31YxwHQ,202411,129.0
j0gE31YxwHQ,202412,3.0
j4HVtKmVtwQ,202201,1.0
j4HVtKmVtwQ,202202,0.0
j4HVtKmVtwQ,202203,0.0
j4HVtKmVtwQ,202204,0.0
j4HVtKmVtwQ,202205,2.0
j4HVtKmVtwQ,202206,0.0
j4HVtKmVtwQ,202207,0.0
j4HVtKmVtwQ,202208,9.0
j4HVtKmVtwQ,202209,87.0
j4HVtKmVtwQ,202210,186.0
j4HVtKmVtwQ,202211,45.0
j4HVtKmVtwQ,202212,5.0
j4HVtKmVtwQ,202301,1.0
j4HVtKmVtwQ,202302,1.0
j4HVtKmVtwQ,202303,0.0
j4HVtKmVtwQ,202304,1.0
j4HVtKmVtwQ,202305,0.0
j4HVtKmVtwQ,202306,0.0
j4HVtKmVtwQ,202307,4.0
j4HVtKmVtwQ,202308,23.0
j4HVtKmVtwQ,202309,17.0
j4HVtKmVtwQ,202310,10.0
j4HVtKmVtwQ,202311,6.0
j4HVtKmVtwQ,202312,1.0
j4HVtKmVtwQ,202401,2.0
j4HVtKmVtwQ,202402,2.0
j4HVtKmVtwQ,202403,1.0
j4HVtKmVtwQ,202404,1.0
j4HVtKmVtwQ,202405,2.0
j4HVtKmVtwQ,202406,3.0
j4HVtKmVtwQ,202407,3.0
j4HVtKmVtwQ,202408,9.0
j4HVtKmVtwQ,202409,33.0
j4HVtKmVtwQ,202410,51.0
j4HVtKmVtwQ,202411,30.0
j4HVtKmVtwQ,202412,0.0
jJmNryYp6Mc,202201,0.0
jJmNryYp6Mc,202202,0.0
jJmNryYp6Mc,202203,0.0
jJmNryYp6Mc,202204,0.0
jJmNryYp6Mc,202205,0.0
jJmNryYp6Mc,202206,0.0
jJmNryYp6Mc,202207,0.0
jJmNryYp6Mc,202208,1.0
jJmNryYp6Mc,202209,7.0
jJmNryYp6Mc,202210,4.0
jJmNryYp6Mc,202211,0.0
jJmNryYp6Mc,202212,0.0
jJmNryYp6Mc,202301,0.0
jJmNryYp6Mc,202302,0.0
jJmNryYp6Mc,202303,0.0
jJmNryYp6Mc,202304,0.0
jJmNryYp6Mc,202305,0.0
jJmNryYp6Mc,202306,0.0
jJmNryYp6Mc,202307,0.0
jJmNryYp6Mc,202308,0.0
jJmNryYp6Mc,202309,11.0
jJmNryYp6Mc,202310,1.0
jJmNryYp6Mc,202311,0.0
jJmNryYp6Mc,202312,0.0
jJmNryYp6Mc,202401,0.0
jJmNryYp6Mc,202402,0.0
jJmNryYp6Mc,202403,0.0
jJmNryYp6Mc,202404,0.0
jJmNryYp6Mc,202405,0.0
jJmNryYp6Mc,202406,1.0
jJmNryYp6Mc,202407,1.0
jJmNryYp6Mc,202408,1.0
jJmNryYp6Mc,202409,2.0
jJmNryYp6Mc,202410,5.0
jJmNryYp6Mc,202411,1.0
jJmNryYp6Mc,202412,0.0
kBRVmS9IKRE,202201,0.0
kBRVmS9IKRE,202202,0.0
kBRVmS9IKRE,202203,0.0
kBRVmS9IKRE,202204,3.0
kBRVmS9IKRE,202205,2.0
kBRVmS9IKRE,202206,0.0
kBRVmS9IKRE,202207,0.0
kBRVmS9IKRE,202208,1.0
kBRVmS9IKRE,202209,451.0
kBRVmS9IKRE,202210,13.0
kBRVmS9IKRE,202211,0.0
kBRVmS9IKRE,202212,2.0
kBRVmS9IKRE,202301,0.0
kBRVmS9IKRE,202302,0.0
kBRVmS9IKRE,202303,2.0
kBRVmS9IKRE,202304,1.0
kBRVmS9IKRE,202305,0.0
kBRVmS9IKRE,202306,1.0
kBRVmS9IKRE,202307,0.0
kBRVmS9IKRE,202308,9.0
kBRVmS9IKRE,202309,32.0
kBRVmS9IKRE,202310,17.0
kBRVmS9IKRE,202311,0.0
kBRVmS9IKRE,202312,0.0
kBRVmS9IKRE,202401,0.0
kBRVmS9IKRE,202402,0.0
kBRVmS9IKRE,202403,2.0
kBRVmS9IKRE,202404,0.0
kBRVmS9IKRE,202405,0.0
kBRVmS9IKRE,202406,1.0
kBRVmS9IKRE,202407,9.0
kBRVmS9IKRE,202408,37.0
kBRVmS9IKRE,202409,55.0
kBRVmS9IKRE,202410,33.0
kBRVmS9IKRE,202411,19.0
kBRVmS9IKRE,202412,0.0
kfrKchZfqGr,202201,0.0
kfrKchZfqGr,202202,0.0
kfrKchZfqGr,202203,0.0
kfrKchZfqGr,202204,0.0
kfrKchZfqGr,202205,0.0
kfrKchZfqGr,202206,0.0
kfrKchZfqGr,202207,2.0
kfrKchZfqGr,202208,1.0
kfrKchZfqGr,202209,86.0
kfrKchZfqGr,202210,182.0
kfrKchZfqGr,202211,78.0
kfrKchZfqGr,202212,10.0
kfrKchZfqGr,202301,0.0
kfrKchZfqGr,202302,0.0
kfrKchZfqGr,202303,0.0
kfrKchZfqGr,202304,1.0
kfrKchZfqGr,202305,4.0
kfrKchZfqGr,202306,7.0
kfrKchZfqGr,202307,3.0
kfrKchZfqGr,202308,133.0
kfrKchZfqGr,202309,1764.0
kfrKchZfqGr,202310,4605.0
kfrKchZfqGr,202311,650.0
kfrKchZfqGr,202312,26.0
kfrKchZfqGr,202401,8.0
kfrKchZfqGr,202402,0.0
kfrKchZfqGr,202403,2.0
kfrKchZfqGr,202404,11.0
kfrKchZfqGr,202405,17.0
kfrKchZfqGr,202406,9.0
kfrKchZfqGr,202407,274.0
kfrKchZfqGr,202408,853.0
kfrKchZfqGr,202409,587.0
kfrKchZfqGr,202410,545.0
kfrKchZfqGr,202411,242.0
kfrKchZfqGr,202412,3.0
